id,x1,y1,x2,y2,score
600,613.62,85.0503,712.755,238.567,0.224862
601,425.181,371.53,519.614,433.786,0.753227
602,203.062,441.639,317.187,555.529,0.321769
603,498.614,793.911,583.517,989.16,0.376492
604,164.722,374.582,297.145,456.533,0.527581
605,564.248,622.006,708.08,683.996,0.231924
606,477.913,159.966,625.468,281.987,0.370786
607,162.59,709.873,328.765,744.493,0.164164
608,198.927,319.23,307.44,459.618,0.889331
609,160.577,405.688,334.872,533.353,0.9511
610,765.631,42.6738,875.937,184.475,0.312321
611,100.296,708.146,273.222,833.499,0.983699
612,518.824,680.888,628.912,818.421,0.938812
613,76.8016,435.522,244.84,602.234,0.77691
614,698.257,253.893,768.28,292.582,0.940164
615,235.213,122.349,403.101,164.302,0.801487
616,240.695,558.34,266.65,726.506,0.945489
617,274.719,616.12,337.688,788.353,0.557617
618,517.548,302.645,595.293,426.941,0.774278
619,529.087,176.951,661.503,220.133,0.695324
620,726.772,686.095,925.119,865.254,0.81356
621,668.534,429.244,827.988,549.479,0.573669
622,517.979,333.57,657.347,526.195,0.425312
623,140.104,296.465,326.477,330.699,0.210381
624,67.085,422.167,142.6,577.294,0.509595
625,760.133,213.669,839.191,237.483,0.749537
626,654.319,586.587,739.941,619.81,0.172288
627,199.62,264.465,300.883,288.631,0.624161
628,270.223,644.5,329.292,674.382,0.821266
629,160.612,295.871,193.528,394.037,0.104064
630,60.6751,385.183,253.154,459.136,0.509274
631,260.601,150.49,322.114,199.519,0.934935
632,519.8,342.72,607.058,454.99,0.797035
633,79.6311,766.922,220.236,799.195,0.813653
634,676.265,357.782,769.107,438.914,0.631929
635,325.364,347.603,485.085,435.18,0.391624
636,499.133,323.227,669.529,469.61,0.902404
637,414.798,110.182,526.23,228.902,0.258821
638,482.366,61.6451,526.669,107.725,0.458089
639,605.356,131.354,790.664,221.056,0.929326
640,474.2,269.114,503.669,468.77,0.762263
641,667.305,357.315,863.66,419.479,0.721941
642,540.308,612.496,582.101,697.25,0.808432
643,632.205,669.738,659.005,709.087,0.136985
644,621.245,6.88957,754.135,140.848,0.47668
645,534.798,678.931,731.812,835.384,0.552453
646,45.3989,15.6069,204.857,153.001,0.254626
647,222.573,48.7057,381.061,130.951,0.628413
648,510.106,19.904,637.684,189.028,0.910299
649,540.663,656.631,640.156,752.143,0.103007
650,376.224,480.084,512.424,625.552,0.756109
651,439.234,332.862,477.703,517.837,0.606513
652,595.259,618.713,677.72,815.523,0.153426
653,627.745,9.14055,651.347,172.489,0.445489
654,392.486,622.975,418.624,793.11,0.292664
655,784.461,358.766,918.14,387.272,0.346828
656,142.674,762.593,223.033,945.519,0.57257
657,660.934,778.03,776.869,852.449,0.235679
658,218.541,326.41,243.262,489.572,0.845655
659,287.547,373.96,480.001,497.268,0.240982
660,502.197,726.773,684.19,877.944,0.525487
661,436.492,727.935,540.06,793.336,0.960691
662,146.24,675.953,294.647,739.486,0.727379
663,501.916,237.377,646.577,397.198,0.227878
664,541.392,310.719,689.806,368.716,0.866785
665,343.626,569.859,457.866,681.985,0.155277
666,348.837,456.49,507.713,635.88,0.647455
667,451.041,554.572,480.27,591.465,0.342225
668,31.1377,354.642,219.654,543.542,0.680918
669,159.504,204.908,180.695,365.034,0.251376
670,90.6492,498.102,192.952,692.608,0.976464
671,756.507,359.308,879.457,434.832,0.390834
672,662.261,592.732,685.959,674.723,0.901474
673,463.013,205.285,530.118,378.921,0.13192
674,92.8881,82.4688,151.159,174.064,0.560256
675,652.191,241.205,735.821,362.281,0.401364
676,559.848,461.907,608.919,497.755,0.712889
677,31.3066,762.409,218.597,896.15,0.10308
678,449.017,326.468,537.889,377.772,0.453263
679,721.382,580.176,786.06,773.966,0.284624
680,391.793,635.949,580.701,666.047,0.720367
681,719.604,644.819,874.066,804.627,0.357442
682,183.714,341.186,370.201,382.029,0.971064
683,114.749,762.442,237.944,843.832,0.560255
684,122.345,196.098,305.344,275.48,0.584271
685,1.78678,712.864,58.299,757.056,0.44105
686,405.008,224.957,440.414,259.731,0.171834
687,609.793,79.1871,757.58,273.548,0.386023
688,400.349,191.615,441.738,293.758,0.210505
689,320.687,399.603,353.266,428.444,0.475446
690,399.525,728.714,435.279,838.843,0.513807
691,265.73,627.135,426.17,786.871,0.795316
692,795.498,609.165,977.001,671.674,0.315983
693,616.009,434.509,814.564,577.34,0.409151
694,271.802,373.787,361.719,462.457,0.733169
695,161.069,317.147,191.744,394.47,0.578592
696,208.837,716.111,248.226,836.319,0.473077
697,67.7917,345.242,139.177,458.961,0.241103
698,428.191,307.862,499.538,366.636,0.376607
699,64.9984,684.474,106.922,822.503,0.653403
700,43.1911,774.759,116.43,901.054,0.129644
701,187.109,87.5478,285.196,210.397,0.161508
702,441.321,573.569,584.389,595.854,0.258536
703,678.992,52.7882,817.958,161.648,0.965897
704,380.046,514.85,534.86,601.256,0.851594
705,8.69143,156.147,200.309,229.331,0.270431
706,539.101,305.607,636.823,443.191,0.808354
707,498.128,151.091,527.384,201.75,0.565513
708,522.038,265.4,652.849,298.167,0.482931
709,311.778,675.619,436.082,717.058,0.859027
710,292.9,170.718,373.981,200.672,0.105626
711,190.374,776.852,292.765,952.827,0.390002
712,55.4906,686.216,247.154,801.858,0.295933
713,702.305,609.224,759.701,801.977,0.801706
714,505.792,267.682,568.034,323.038,0.564632
715,636.918,54.2249,758.692,223.823,0.606108
716,84.454,34.9277,232.382,112.85,0.784807
717,408.816,779.073,460.165,926.599,0.758718
718,646.374,135.424,816.269,213.363,0.317807
719,148.779,295.661,314.614,361.812,0.635674
720,10.0126,221.06,50.5842,357.2,0.419179
721,462.85,622.328,577.153,787.13,0.180196
722,326.337,38.5742,496.957,73.8459,0.283471
723,401.232,511.676,447.661,599.466,0.760456
724,73.7206,286.931,132.631,475.036,0.477262
725,666.314,356.114,859.913,394.766,0.839034
726,254.049,410.564,313.321,579.595,0.913421
727,437.076,603.691,556.329,630.665,0.969665
728,230.689,278.261,413.654,433.019,0.55178
729,710.568,495.971,816.313,636.657,0.23
730,713.362,90.2338,871.076,234.595,0.721572
731,527.267,302.671,611.607,360.409,0.80717
732,282.123,747.051,318.81,938.122,0.584412
733,726.72,249.84,888.879,422.374,0.198282
734,118.245,71.0058,228.974,234.869,0.351814
735,199.658,199.243,338.703,350.709,0.653871
736,627.102,258.65,723.015,294.666,0.936856
737,630.924,381.637,674.914,545.549,0.112378
738,204.347,337.266,253.089,388.542,0.262949
739,113.628,247.892,150.009,405.502,0.306844
740,684.031,312.235,881.481,464.102,0.808515
741,602.914,58.4989,635.371,112.249,0.252558
742,454.38,438.311,563.366,490.831,0.490866
743,263.311,359.138,455.67,549.595,0.460493
744,302.744,344.553,476.425,469.037,0.42019
745,210.493,63.3068,288.276,170.628,0.121374
746,558.483,162.509,611.486,359.077,0.644025
747,491.023,578.708,595.099,738.866,0.556684
748,359.62,797.044,403.235,861.742,0.399242
749,459.552,521.514,652.911,560.119,0.989123
750,510.813,466.562,679.69,551.58,0.609916
751,657.446,749.413,851.546,845.64,0.868474
752,188.193,585.711,259.33,699.215,0.60543
753,256.652,676.017,355.675,737.613,0.864813
754,40.9145,284.249,199.977,314.689,0.659605
755,289.48,189.542,374.996,261.24,0.297004
756,579.038,48.7514,657.67,84.0837,0.206928
757,389.393,94.7818,519.563,232.047,0.213427
758,732.543,426.913,867.747,571.472,0.876954
759,256.22,219.771,344.462,392.207,0.259393
760,752.026,260.074,778.147,296.093,0.577438
761,214.522,779.844,291.163,921.352,0.813806
762,438.933,77.9856,478.774,242.436,0.962968
763,124.444,351.304,322.795,406.542,0.55525
764,704.56,25.8987,738.195,151.395,0.442022
765,246.26,62.2594,390.149,189.031,0.799462
766,770.084,357.87,951.058,413.029,0.902635
767,732.032,733.041,831.509,843.303,0.556719
768,278.908,79.104,399.879,160.918,0.806872
769,783.009,62.461,886.65,211.292,0.216521
770,478.805,434.839,586.081,457.185,0.969185
771,199.915,271.457,388.298,467.639,0.452807
772,106.045,590.761,171.586,643.079,0.937417
773,241.054,37.4006,267.427,58.9899,0.22642
774,148.496,54.9601,181.569,113.718,0.851976
775,692.14,686.679,734.814,859.719,0.788448
776,338.125,730.223,510.124,768.615,0.229135
777,440.787,492.732,476.17,631.597,0.386224
778,735.34,701.3,861.939,875.933,0.824239
779,498.261,33.5274,550.39,192.251,0.771174
780,422.417,577.563,485.535,717.533,0.777417
781,494.931,365.75,686.117,393.648,0.731788
782,103.794,65.8468,222.338,123.902,0.219557
783,622.948,605.112,792.112,691.875,0.739823
784,600.184,498.178,764.519,608.16,0.266076
785,635.094,315.055,699.436,409.817,0.296979
786,512.316,166.858,606.114,307.377,0.670008
787,682.574,480.062,840.367,679.426,0.178716
788,778.693,225.669,841.335,337.555,0.587192
789,350.674,248.8,459.926,402.125,0.524775
790,462.68,583.101,487.995,780.839,0.640175
791,190.454,180.95,384.183,265.31,0.809309
792,680.128,166.912,747.723,206.005,0.718323
793,54.0993,247.702,235.899,431.962,0.812122
794,402.974,779.672,475.829,827.641,0.808051
795,149.345,507.458,214.147,611.016,0.333825
796,267.76,515.868,349.285,570.305,0.2664
797,101.199,394.689,134.931,424.943,0.442441
798,176.289,46.7858,319.647,159.323,0.271326
799,410.558,251.503,610.17,408.922,0.311616
800,600.069,363.653,797.633,518.746,0.1042
801,507.261,761.257,693.148,920.475,0.39455
802,210.585,773.635,273.535,801.115,0.962538
803,184.153,384.337,372.73,409.702,0.193314
804,491.375,194.671,562.525,245.785,0.621595
805,257.521,307.208,297.011,430.334,0.625558
806,128.224,0.308503,155.303,149.891,0.155577
807,49.3518,542.056,114.333,715.527,0.64388
808,62.6811,389.296,141.784,546.608,0.483288
809,665.042,169.572,768.77,333.199,0.553833
810,269.352,41.7402,373.982,129.038,0.263633
811,380.889,425.451,430.037,553.506,0.604559
812,379.737,773.742,423.991,912.353,0.289021
813,737.243,117.62,898.784,235.327,0.467754
814,201.641,771.905,301.513,907.611,0.74376
815,585.812,302.747,737.976,418.916,0.455302
816,617.678,375.661,760.59,503.328,0.630543
817,110.903,700.315,265.126,821.663,0.67559
818,299.268,139.339,323.536,293.353,0.406289
819,598.947,582.802,761.601,678.138,0.937432
820,194.983,52.6344,334.285,185.639,0.116452
821,134.522,656.591,157.356,854.123,0.511694
822,605.169,593.845,679.336,767.844,0.293302
823,142.673,60.3206,198.525,96.6014,0.2419
824,266.222,497.853,447.637,552.164,0.812239
825,1.5273,548.219,52.3998,629.952,0.630562
826,596.901,235.808,673.879,312.666,0.701752
827,50.4069,87.2061,200.031,280.184,0.210545
828,760.48,688.218,804.157,738.031,0.762439
829,668.067,625.549,727.5,818.95,0.569354
830,619.937,318.861,711.101,441.433,0.808367
831,279.299,625.806,379.332,685.809,0.508894
832,272.886,138.768,460.504,205.77,0.226966
833,237.238,116.305,371.186,138.528,0.404939
834,469.229,50.7107,632.41,123.225,0.747814
835,47.439,364.457,208.112,458.701,0.435038
836,244.305,69.8598,425.498,267.92,0.377568
837,740.984,467.209,934.965,621.431,0.201302
838,480.09,425.762,628.016,527.648,0.310463
839,392.049,225.784,489.629,345.659,0.742012
840,793.018,410.634,872.853,514.613,0.716392
841,161.85,107.063,286.597,181.076,0.59187
842,795.909,576.378,930.959,746.429,0.16901
843,322.632,602.921,388.055,754.627,0.389355
844,433.428,43.4671,609.503,213.747,0.540865
845,674.409,556.605,719.961,650.488,0.432787
846,278.225,714.533,325.663,761.431,0.436737
847,76.9687,378.152,167.148,575.608,0.357067
848,75.9435,235.552,250.044,393.492,0.474119
849,177.778,449.257,324.55,626.932,0.522783
850,80.413,168.052,190.316,322.548,0.60104
851,233.037,166.919,322.596,261.355,0.130772
852,447.923,510.158,579.422,633.46,0.782101
853,314.99,639.252,395.704,828.204,0.208702
854,487.505,208.332,679.04,340.734,0.30017
855,56.6993,106.388,96.0363,250.716,0.619299
856,421.183,491.306,513.367,678.111,0.430554
857,190.137,2.82699,362.987,38.2958,0.969061
858,447.774,351.438,529.353,401.615,0.289446
859,470.583,209.748,654.749,406.281,0.669536
860,168.537,529.669,225.99,560.191,0.964355
861,637.436,62.2449,676.878,213.589,0.817102
862,26.4101,574.626,103.222,741.379,0.308549
863,82.6041,273.871,263.802,360.224,0.309527
864,448.138,787.018,506.681,935.248,0.294235
865,331.259,682.92,416.005,710.849,0.734563
866,775.863,426.198,962.777,584.604,0.641771
867,644.719,688.938,821.753,888.309,0.865479
868,726.214,413.898,892.08,473.824,0.727571
869,408.979,485.762,513.137,535.792,0.871085
870,268.426,171.559,294.194,253.934,0.677552
871,142.16,593.143,207.862,772.851,0.873966
872,252,348.744,294.383,528.899,0.741876
873,510.147,250.597,673.08,324.634,0.936981
874,40.2957,356.91,231.979,492.568,0.195043
875,734.265,784.091,802.654,863.291,0.428937
876,688.685,46.5038,846.091,130.463,0.685497
877,468.362,202.751,567.969,242.931,0.175541
878,247.913,195.194,382.267,359.312,0.612099
879,780.328,278.704,871.318,461.24,0.883031
880,345.76,174.817,417.561,299.265,0.957313
881,442.604,259.219,591.31,456.334,0.462406
882,310.505,708.073,463.001,831.635,0.90851
883,691.015,758.895,758.518,919.694,0.182328
884,327.869,100.186,446.325,131.446,0.908116
885,726.827,510.543,781.629,603.036,0.647121
886,725.831,705.228,799.437,797.777,0.987198
887,494.364,699.517,520.101,810.207,0.495868
888,216.54,391.634,249.782,483.018,0.695657
889,111.251,339.304,215.601,472.623,0.344013
890,491.728,744.876,639.28,792.186,0.615365
891,99.8778,552.491,289.964,625.495,0.644131
892,70.5722,407.349,141.73,445.2,0.643201
893,569.067,421.5,643.76,512.753,0.499869
894,732.853,367.736,876.507,395.237,0.25848
895,126.279,492.535,293.577,643.91,0.729217
896,689.461,704.034,793.613,792.078,0.362481
897,571.746,179.065,664.978,370.056,0.336747
898,167.776,733.68,253.703,888.171,0.313885
899,275.692,569.124,369.071,726.571,0.532259
900,419.015,321.696,553.119,362.666,0.205387
901,469.181,265.109,636.863,458.958,0.422731
902,636.462,111.356,820.829,278.333,0.382773
903,183.097,53.5899,223.747,184.952,0.329412
904,720.941,718.13,765.009,756.105,0.516406
905,439.691,342.433,526.247,521.247,0.385886
906,264.574,323.069,318.678,483.914,0.306358
907,91.0378,620.662,211.569,776.651,0.634705
908,550.601,114.401,676.383,181.544,0.682127
909,591.162,744.052,728.454,937.442,0.217102
910,658.159,554.663,827.515,696.074,0.359167
911,642.459,83.8631,754.703,207.063,0.636075
912,244.497,42.3726,304.546,144.35,0.167438
913,49.5622,260.648,71.0063,326.105,0.287871
914,526.77,326.117,638.406,405.287,0.149561
915,411.398,327.997,476.383,364.449,0.525418
916,492.708,529.422,540.951,590.202,0.988776
917,317.614,229.135,420.147,264.121,0.947746
918,387.499,423.721,575.188,510.61,0.261751
919,639.217,309.506,725.856,363.049,0.42514
920,416.922,239.523,548.266,261.745,0.478053
921,558.212,459.98,595.443,607.147,0.453647
922,23.5368,662.401,173.818,740.189,0.606565
923,499.247,400.767,538.864,441.876,0.425913
924,674.872,455.99,725.165,627.682,0.58524
925,470.204,582.262,599.811,733.497,0.126497
926,338.802,403.192,395.623,436.744,0.276182
927,118.704,750.897,301.289,818.503,0.500203
928,396.9,29.9004,539.115,195.944,0.836345
929,281.811,766.462,346.641,817.468,0.164952
930,528.385,247.671,676.585,270.68,0.638916
931,499.544,622.663,652.566,694.002,0.708808
932,215.21,557.922,379.107,589.378,0.901005
933,469.948,525.142,576.281,642.133,0.17988
934,261.726,91.1537,360.736,189.009,0.54332
935,0.121893,264.146,68.7841,461.459,0.918081
936,296.103,119.903,325.652,212.324,0.970261
937,653.612,743.947,714.485,943.275,0.416226
938,481.309,427.431,516.339,595.376,0.613627
939,470.731,556.016,657.407,619.052,0.532502
940,575.695,301.97,772.632,482.85,0.902686
941,496.725,771.039,569.203,908.389,0.933254
942,82.45,120.423,281.029,166.496,0.674788
943,714.256,659.504,894.902,778.436,0.966166
944,477.309,286.321,505.43,450.479,0.301724
945,580.845,210.032,746.862,273.962,0.740924
946,759.348,272.958,799.998,463.793,0.930335
947,245.331,456.253,274.669,593.945,0.544733
948,780.391,794.2,950.167,818.812,0.673803
949,81.3184,695.418,195.03,889.172,0.555403
950,608.021,226.214,642.827,363.554,0.441158
951,511.387,76.4122,596.086,152.617,0.231746
952,352.331,249.011,498.164,431.976,0.606679
953,710.447,20.6653,730.719,63.0257,0.971933
954,622.461,610.943,734.832,679.734,0.802395
955,65.0909,704.485,235.387,824.038,0.261621
956,350.271,28.3926,543.353,61.8717,0.738415
957,241.065,250.028,343.413,347.154,0.263898
958,191.096,265.067,341.774,415.682,0.582533
959,729.69,359.9,774.316,542.1,0.777786
960,172.736,791.366,301.31,935.74,0.894877
961,230.718,195.215,305.96,378.974,0.978084
962,280.717,327.23,375.129,500.252,0.909705
963,264.589,122.237,339.868,219.545,0.968982
964,612.749,326.272,755.929,353.259,0.547551
965,719.022,41.2984,908.17,76.4837,0.345565
966,480.104,508.958,669.657,532.898,0.814249
967,587.734,491.714,626.76,598.058,0.640021
968,591.966,693.171,614.99,886.89,0.685249
969,327.288,596.697,503.117,733.334,0.473881
970,501.484,284.056,664.089,347.219,0.604764
971,497.663,346.789,614.837,409.454,0.238001
972,526.451,274.251,613.401,375.021,0.846363
973,536.656,548.637,565.595,602.352,0.320096
974,766.103,7.49411,787.771,32.4099,0.154771
975,45.6585,563.569,173.572,645.978,0.123238
976,562.209,346.982,588.453,433.164,0.622154
977,322.969,278.412,365.645,445.714,0.539565
978,571.205,178.002,739.885,346.994,0.691981
979,106.229,57.9422,206.916,96.7966,0.928545
980,491.834,726.88,538.789,828.864,0.352203
981,524.367,739.333,666.781,919.359,0.826906
982,224.019,57.3492,257.87,102.182,0.341603
983,377.347,55.0872,409.819,252.17,0.395381
984,613.049,290.436,700.671,348.641,0.263328
985,164.551,229.676,331.326,296.764,0.291616
986,364.315,765.922,516.099,882.412,0.948585
987,90.5494,64.5696,255.25,212.817,0.727674
988,227.544,618.794,343.012,701.666,0.333359
989,355.138,54.645,401.256,247.977,0.230598
990,541.95,317.38,656.749,419.502,0.287782
991,512.161,146.482,557.682,285.134,0.811098
992,321.994,275.642,521.292,341.15,0.957966
993,258.399,125.715,335.413,217.41,0.527567
994,265.808,137.349,399.257,331.356,0.265832
995,24.6782,631.927,176.873,758.805,0.598628
996,758.717,313.562,941.79,449.403,0.594492
997,472.268,370.51,520.624,453.827,0.384779
998,11.2955,566.087,156.87,606.527,0.919632
999,37.0532,413.704,211.171,535.618,0.607508
