id,x1,y1,x2,y2,score
604,638.66,589.631,735.155,636.049,0.557702
605,681.053,541.506,773.516,602.751,0.522909
606,612.674,540.227,679.401,633.693,0.447241
607,638.057,531.698,725.896,605.998,0.392417
608,689.914,524.562,723.385,547.627,0.726993
609,629.14,591.438,728.026,653.635,0.71854
610,651.655,596.581,695.821,655.704,0.286925
611,618.425,575,639.563,659.63,0.745768
612,610.849,528.455,639.268,557.684,0.336491
613,611.037,528.197,696.636,606.312,0.159076
614,606.647,557.24,700.14,633.6,0.163189
615,638.551,541.908,682.371,640.585,0.764286
616,695.266,568.103,785.82,613.658,0.802606
617,683.945,559.781,707.521,656.906,0.455228
618,698.929,608.502,777.414,690.164,0.245537
619,684.952,600.438,755.852,629.203,0.969701
620,657.39,571.759,746.87,600.4,0.478577
621,632.11,557.75,674.686,650.794,0.868995
622,621.7,547.423,700.157,591.229,0.77696
623,652.337,581.911,711.342,651.23,0.527105
624,637.883,600.649,683.214,691.119,0.728689
625,654.86,553.191,735.993,616.508,0.854604
626,676.626,518.224,721.817,591.763,0.294867
627,671.467,515.395,711.569,566.76,0.917858
628,618.272,597.838,684.1,696.464,0.687393
629,686.289,580.412,722.674,664.345,0.424906
630,683.236,590.842,737.576,612.693,0.274816
631,672.967,562.805,716.816,607.267,0.184777
632,703.52,525.572,735.914,572.688,0.126176
633,691.405,541.04,766.527,625.584,0.588877
634,610.915,583.673,632.089,610.853,0.392939
635,644.135,605.933,671.094,681.947,0.225882
636,625.059,526.809,715.812,554.316,0.550523
637,655.228,519.01,716.792,579.807,0.319802
638,622.92,529.6,664.39,612.412,0.809125
639,618.544,583.245,711.634,682.032,0.895499
640,673.552,556.542,744.353,630.699,0.802815
641,638.11,576.654,716.718,636.167,0.216096
642,701.194,598.948,722.544,626.607,0.966984
643,641.309,561.211,679.601,658.118,0.676432
644,663.369,549.913,736.865,601.245,0.72955
645,615.327,583.672,688.424,616.09,0.149626
646,624.364,528.269,697.251,569.271,0.149913
647,704.734,583.908,732.859,627.927,0.513487
648,666.757,518.251,732.596,555.015,0.616039
649,667.4,603.099,730.682,669.812,0.140356
650,615.307,567.062,694.45,622.624,0.209319
651,645.119,514.02,675.581,543.814,0.465628
652,638.553,558.056,676.169,617.757,0.339458
653,637.753,595.447,670.024,628.577,0.557797
654,621.885,598.909,657.198,680.663,0.264591
655,630.454,601.256,689.493,664.629,0.747945
656,652.166,539.522,700.657,625.294,0.502275
657,627.966,523.274,681.554,599.057,0.126551
658,665.125,563.705,714.973,589.5,0.12284
659,622.267,562.713,698.249,610.347,0.710901
660,642.997,604.21,714.587,674.122,0.408154
661,665.687,594.83,691.538,688.258,0.20584
662,645.898,552.192,694.671,573.374,0.351456
663,655.058,510.552,719.991,600.19,0.904994
664,702.054,587.74,791.514,676.901,0.632675
665,657.047,532.808,742.883,632.103,0.30105
666,623.592,535.802,688.426,627.216,0.85937
667,686.561,526.877,747.064,626.227,0.733241
668,619.225,586.635,661.034,617.347,0.480217
669,650.806,510.54,709.761,576.781,0.461442
670,627.907,568.476,716.929,636.273,0.295197
671,671.135,605.251,719.768,695.024,0.562711
672,664.708,522.407,761.117,556.423,0.203638
673,674.714,519.499,708.086,578.739,0.375189
674,688.063,581.033,778.817,640.012,0.929916
675,607.228,594.765,677.602,666.674,0.392378
676,679.723,550.427,704.551,619.963,0.758007
677,660.09,597.611,692.302,695.403,0.68128
678,621.328,579.927,689.212,632.011,0.634191
679,632.556,510.891,670.729,543.557,0.733672
680,638.372,520.054,720.563,573.771,0.517237
681,654.624,607.869,710.583,680.599,0.885958
682,635.15,542.749,673.437,579.479,0.537861
683,640.517,548.409,723.863,597.37,0.226251
684,672.255,533.623,717.964,586.445,0.395869
685,623.201,557.626,672.697,580.979,0.3416
686,607.516,528.021,680.918,550.661,0.782544
687,672.704,576.898,735.432,669.107,0.92108
688,656.911,594.495,735.408,631.546,0.174259
689,643.291,581.372,733.275,643.877,0.773158
690,607.043,592.712,637.691,662.262,0.985071
691,685.042,605.41,770.532,654.084,0.6052
692,675.069,555.029,762.864,646.775,0.88915
693,639.543,534.228,716.583,627.186,0.276126
694,642.873,561.043,690.702,633.135,0.187608
695,635.403,600.636,731.328,633.875,0.101217
696,607.271,511.042,692.929,600.354,0.438839
697,668.083,533.642,723.133,560.629,0.379732
698,618.456,582.71,672.986,674.743,0.389956
699,670.55,589.277,706.312,623.963,0.235014
700,644.877,593.39,744.03,651.163,0.623435
701,674.054,572.58,767.299,629.105,0.21509
702,613.006,568.129,704.116,636.521,0.450393
703,625.378,551.67,646.514,610.472,0.524581
704,645.067,593.543,733.051,692.584,0.514157
705,679.276,578.688,712.465,641.975,0.668305
706,702.794,513.874,772.815,543.789,0.69951
707,612.08,567.208,701.562,646.147,0.688941
708,610.746,538.406,687.857,634.31,0.144386
709,675.218,604.888,737.298,666.054,0.221898
710,621.586,576.24,683.011,601.417,0.689278
711,661.955,581.327,751.959,670.11,0.1968
712,680.983,530.359,725.272,610.59,0.581467
713,639.308,541.678,661.179,636.896,0.684375
714,634.893,533.259,685.301,630.805,0.25703
715,656.499,606.691,702.393,684.807,0.103496
716,611.241,606.856,673.491,635.367,0.418175
717,622.932,509.645,705.933,605.267,0.203911
718,636.132,586.042,721.71,642.677,0.838525
719,679.084,587.938,758.375,665.299,0.19274
720,625.04,605.618,673.033,691.007,0.161641
721,654.455,519.411,678.619,612.235,0.356279
722,617.819,574.554,681.577,618.814,0.695425
723,690.03,521.493,772.851,572.026,0.976543
724,668.66,529.081,755.957,559.635,0.123887
725,630.433,516.707,671.698,574.151,0.9458
726,664.838,591.709,734.434,650.939,0.292937
727,644.327,593.792,723.107,642.606,0.815321
728,683.691,535.119,752.696,601.005,0.626443
729,608.157,595.153,684.271,624.8,0.10878
730,615.931,565.293,668.13,607.092,0.964837
731,633.282,575.846,672.792,616.407,0.398205
732,638.536,546.438,671.724,568.189,0.253111
733,648.37,568.855,709.74,620.063,0.116103
734,644.305,537.313,716.8,620.897,0.472506
735,610.881,546.298,683.3,637.131,0.796293
736,610.818,595.729,694.621,670.282,0.698181
737,625.409,594.942,711.122,622.957,0.612159
738,613.722,561.855,677.737,633.917,0.656447
739,640.282,543.718,680.726,595.008,0.554018
740,651.221,553.325,697.273,584.579,0.750479
741,634.298,513.302,721.586,555.013,0.122577
742,611.315,551.203,705.573,598.02,0.629749
743,679.842,560.023,708.346,605.65,0.182182
744,641.101,584.945,729.176,673.378,0.137928
745,695.206,583.644,777.755,671.003,0.355803
746,667.997,594.104,699.346,673.92,0.779442
747,627.119,510.012,721.021,563.12,0.692229
748,627.222,519.872,698.516,598.077,0.472879
749,614.463,587.991,702.563,647.332,0.660799
750,649.032,562.446,714.822,603.508,0.700326
751,645.557,563.253,704.171,627.933,0.447219
752,686.202,598.315,736.993,620.491,0.884874
753,618.652,535.063,646.637,601.729,0.135892
754,616.382,568.934,715.125,621.661,0.900216
755,630.245,512.185,713.324,588.195,0.800851
756,705.173,562.65,787.621,640.164,0.259787
757,623.29,565.315,653.772,657.332,0.88886
758,614.665,553.411,638.792,633.487,0.540484
759,664.36,604.325,754.877,679.835,0.303613
760,658.698,586.856,692.981,654.959,0.379064
761,644.497,511.633,700.752,587.594,0.51355
762,624.393,572.361,665.42,639.271,0.799348
763,697.43,571.063,719.177,669.245,0.96502
764,629.459,553.128,697.769,643.338,0.938942
765,634.274,589.374,724.663,612.623,0.118307
766,616.081,546.861,702.459,613.046,0.708243
767,697.299,562.086,774.542,618.112,0.378361
768,655.243,512.643,750.404,602.594,0.538493
769,688.957,571.808,722.382,657.019,0.297154
770,691.751,585.054,731.705,620.894,0.155649
771,663.165,537.185,762.98,633.519,0.3951
772,647.538,575.201,707.996,651.438,0.809401
773,632.194,580.833,674.059,636.194,0.649881
774,614.778,568.811,710.129,598.327,0.652391
775,641.999,510.667,683.362,568.846,0.78744
776,698.776,540.619,738.42,564.042,0.263924
777,662.771,579.901,692.917,608.68,0.919574
778,698.298,525.552,725.212,546.638,0.408473
779,627.62,519.829,702.402,592.105,0.600569
780,629.439,542.148,695.696,562.447,0.934227
781,661.702,561.559,754.475,587.807,0.296117
782,683.779,522.46,768.699,580.162,0.641005
783,620.509,607.435,701.378,691.919,0.547964
784,658.255,514.519,736.653,600.946,0.29055
785,614.042,535.552,644.671,609.927,0.810109
786,624.118,515.945,688.306,606.166,0.983791
787,655.274,571.944,684.314,644.863,0.231688
788,658.79,562.234,681.738,605.021,0.293774
789,645.709,595.602,741.368,632.034,0.337913
790,629.222,525.114,650.961,604.142,0.419961
791,645.985,524.953,685.311,582.595,0.135598
792,690.132,534.177,747.497,585.356,0.273384
793,649.777,530.887,730.964,622.673,0.103237
794,661.516,552.887,690.07,650.697,0.721675
795,641.534,544.131,696.455,605.724,0.322025
796,684.37,532.045,777.204,563.67,0.371417
797,692.368,560.225,762.1,624.661,0.968862
798,681.041,579.115,752.215,620,0.4281
799,683.192,579.07,768.082,662.311,0.20945
800,137.843,826.542,219.656,893.395,0.532641
801,119.103,820.024,142.869,911.832,0.814221
802,80.4447,783.55,156.11,880.891,0.941725
803,124.918,789.031,206.462,847.425,0.928631
804,112.717,760.254,157.98,796.544,0.905091
805,122.088,814.711,165.876,896.761,0.681124
806,149.852,774.371,216.051,798.902,0.396079
807,147.777,799.323,175.281,877.154,0.170497
808,153.273,806.748,208.033,868.035,0.43478
809,86.9721,824.846,108.974,864.814,0.216753
810,122.456,834.307,209.35,870.189,0.895231
811,132.033,816.813,174.195,908.804,0.154168
812,55.9032,824.108,112.986,902.157,0.536985
813,76.2815,777.845,126.662,809.355,0.975664
814,141.803,814.276,219.834,905.852,0.381204
815,97.005,811.656,142.757,880.945,0.33978
816,118.248,846.382,199.351,893.834,0.207891
817,88.9182,791.861,110.706,890.119,0.739298
818,125.054,800.536,216.902,829.611,0.711858
819,151.499,777.041,211.549,865.147,0.579794
820,57.2936,795.115,99.1452,866.308,0.759732
821,89.7659,804.318,111.926,827.259,0.916182
822,121.607,760.311,142.278,793.355,0.41789
823,98.968,767.971,146.805,803.705,0.893566
824,62.8713,777.747,114.056,831.636,0.213161
825,59.413,792.149,96.668,816.628,0.914108
826,101.369,761.39,185.25,846.149,0.962383
827,105.207,790.327,175.857,867.869,0.70075
828,125.922,842.996,205.924,913.589,0.536301
829,61.6287,821.273,138.313,886.148,0.616842
830,149.916,805.768,190.794,831.6,0.809097
831,147.961,777.932,200.804,833.148,0.1033
832,126.271,762.842,176.358,790.47,0.739119
833,146.798,761.13,234.073,814.232,0.56196
834,142.306,782.758,202.439,845.015,0.567895
835,125.696,821.651,185.863,920.076,0.504015
836,104.183,839.837,127.527,923.941,0.181714
837,124.26,770.233,215.304,827.027,0.727838
838,98.3183,819.792,145.71,901.805,0.168226
839,90.3476,817.467,127.849,878.354,0.849319
840,97.516,754.792,136.723,779.343,0.529327
841,132.243,799.769,206.272,874.934,0.414189
842,139.04,770.951,190.882,847.888,0.39234
843,102.918,760.178,142.292,824.586,0.830373
844,146.42,759.921,215.199,811.258,0.673145
845,90.4891,809.526,142.877,836.258,0.50767
846,86.3806,823.646,181.054,899.823,0.315153
847,109.177,759.085,148.239,840.45,0.673386
848,95.2771,820.877,143.124,856.244,0.523027
849,147.391,815.346,183.961,855.294,0.756446
850,138.899,787.126,197.709,825.601,0.859691
851,91.5185,829.777,139.101,910.34,0.915798
852,129.154,772.564,218.049,835.177,0.556907
853,112.413,787.528,134.084,831.691,0.857794
854,146.181,836.6,222.815,889.378,0.686087
855,59.2436,778.942,95.8133,849.555,0.16804
856,101.404,759.361,137.353,791.831,0.256571
857,111.17,837.104,140.95,867.998,0.222528
858,119.284,808.522,212.875,902.146,0.876992
859,144.284,768.183,218.404,824.774,0.227997
860,133.637,803.689,193.576,883.018,0.200443
861,92.2834,809.593,154.041,906.25,0.416873
862,72.5603,842.893,108.567,912.561,0.923215
863,146.854,819.568,171.565,855.284,0.758367
864,111.811,822.061,138.229,843.451,0.205447
865,65.8721,823.179,132.047,895.102,0.746403
866,134.718,822.27,202.972,907.524,0.37828
867,127.887,781.41,217.228,829.255,0.856423
868,56.0502,849.181,148.839,941.001,0.546578
869,73.2951,769.14,108.583,831.972,0.798529
870,102.054,832.121,123.925,854.773,0.952794
871,80.6534,841.176,159.401,869.42,0.494271
872,64.8246,780.618,163.025,847.275,0.67414
873,73.7424,783.217,118.039,808.932,0.9172
874,111.269,827.576,157.908,907.436,0.216992
875,119.677,784.564,184.368,851.105,0.529703
876,57.3349,803.826,143.893,900.573,0.216095
877,77.2511,792.582,115.048,870.31,0.607611
878,148.715,790.984,194.913,856.714,0.889735
879,77.8427,840.72,113.187,878.194,0.144216
880,64.7799,808.753,140.432,834.15,0.301882
881,78.0506,819.976,143.488,872.668,0.444185
882,127.997,795.759,224.768,851.418,0.89974
883,131.974,760.939,176.17,849.978,0.250703
884,74.4437,805.867,156.867,880.588,0.897143
885,146.029,787.766,217.233,859.14,0.137604
886,143.521,797.369,207.86,897.166,0.177895
887,119.939,841.073,178.325,883.309,0.8649
888,88.413,841.172,144.226,888.705,0.834128
889,153.349,779.071,175.622,841.522,0.626984
890,57.0666,818.715,134.971,883.291,0.823075
891,135.31,811.624,219.807,893.981,0.733066
892,106.403,826.002,139.865,882.009,0.69146
893,121.419,765.355,163.95,848.812,0.613983
894,112.948,808.967,165.533,888.782,0.904723
895,58.4712,778.785,157.468,835.361,0.182887
896,145.642,772.614,242.728,802.819,0.147004
897,154.254,759.964,203.653,782.765,0.647457
898,148.87,792.306,169.503,875.04,0.397753
899,98.7835,769.934,145.853,797.181,0.281753
900,153.61,845.3,201.667,882.221,0.584084
901,132.401,788.481,197.652,869.42,0.704739
902,80.9112,772.691,122.194,853.143,0.833276
903,73.0417,754.507,105.64,793,0.630248
904,82.3735,770.413,103.389,836.039,0.193677
905,148.705,833.194,234.193,867.716,0.859684
906,138.816,840.425,185.336,916.608,0.627908
907,118.599,770.664,165.354,830.516,0.264416
908,102.077,790.398,156.296,865.008,0.460565
909,136.287,804.131,207.264,894.555,0.269148
910,65.2722,839.359,113.807,920.395,0.297395
911,131.402,797.117,166.614,863.627,0.786862
912,133.621,754.454,178.721,803.3,0.771772
913,146.979,802.09,202.021,834.334,0.920929
914,60.477,829.815,109.293,890.021,0.652848
915,101.947,763.208,189.789,836.708,0.528331
916,135.562,848.108,170.453,915.132,0.950025
917,118.623,811.9,213.369,904.535,0.624794
918,71.8283,847.878,123.117,886.611,0.888165
919,60.5198,793.271,93.8253,884.523,0.537179
920,70.1535,793.32,101.7,816.673,0.680357
921,127.71,845.816,154.997,884.692,0.827748
922,137.956,805.193,222.803,882.91,0.945717
923,107.309,814.753,193.572,890.077,0.295911
924,117.316,759.642,172.058,786.931,0.824023
925,132.137,763.523,194.441,794.843,0.71427
926,125.684,762.689,189.757,817.206,0.780708
927,59.0267,760.224,123.083,835.624,0.716319
928,82.3881,838.411,139.755,923.497,0.807394
929,85.1314,782.876,154.13,830.574,0.767706
930,97.8347,824.31,160.266,877.254,0.842223
931,130.849,767.325,216.051,866.912,0.438317
932,146.868,794.557,208.698,833.267,0.216573
933,89.7618,840.171,116.917,889.714,0.84015
934,152.331,844.05,251.514,889.311,0.442736
935,59.4401,803.551,158.004,832.184,0.377089
936,103.968,814.391,165.252,895.072,0.3957
937,79.2567,835.102,106.178,881.551,0.925358
938,79.4916,763.77,115.871,785.308,0.772712
939,92.2066,759.446,162.756,783.704,0.442378
940,124.271,789.942,187.246,848.297,0.215599
941,78.7949,779.072,155.392,811.963,0.81956
942,77.7225,796.427,168.868,827.956,0.730785
943,59.1287,795.625,127.799,829.922,0.633879
944,82.7038,772.472,111.08,810.496,0.252009
945,123.674,816.28,159.333,900.339,0.428131
946,67.312,797.54,126.201,861.754,0.221303
947,115.444,849.104,148.813,908.361,0.418858
948,87.1474,772.643,173.901,819.762,0.803549
949,76.0931,819.425,115.449,916.416,0.212292
950,142.466,756.282,204.778,824.898,0.86278
951,79.3835,767.725,171.922,793.367,0.815965
952,153.679,789.419,235.229,846.401,0.264798
953,64.6481,776.806,152.69,821.122,0.875571
954,124.354,794.379,211.059,850.51,0.126043
955,87.623,786.09,114.714,830.283,0.305499
956,65.786,840.957,160.738,932.748,0.775578
957,145.434,761.536,172.3,789.439,0.689037
958,133.873,788.146,200.038,819.099,0.905154
959,128.523,818.941,189.628,893.444,0.944011
960,115.522,786.598,144.365,809.24,0.458096
961,147.094,791.582,200.887,830.628,0.589296
962,108.827,845.126,138.89,884.054,0.697042
963,94.4615,836.86,170.084,858.013,0.391577
964,149.504,771.563,189.199,826.448,0.501023
965,95.3674,839.835,157.926,882.452,0.74624
966,110.437,758.745,132.859,809.617,0.638309
967,94.2958,779.451,174.994,834.238,0.952601
968,106.638,811.24,134.171,898.834,0.423697
969,152.232,779.718,223.684,830.902,0.327451
970,133.574,820.62,205.458,843.768,0.286077
971,136.133,779.297,229.78,818.268,0.333767
972,68.6657,772.929,107.183,851.444,0.474487
973,102.626,846.551,177.645,879.83,0.941974
974,89.2647,769.648,118.681,868.666,0.575528
975,70.4844,841.495,131.74,901.816,0.493289
976,131.083,833.613,196.091,889.066,0.975041
977,100.889,772.049,199.044,797.519,0.120564
978,92.0093,760.981,119.613,783.518,0.980256
979,136.763,846.66,214.719,866.687,0.122
980,66.1269,847.547,112.355,900.777,0.845822
981,128.681,798.934,167.038,873.749,0.284468
982,63.3562,759.671,126.579,835.569,0.17017
983,111.566,790.072,135.681,810.977,0.981935
984,127.471,757.584,162.239,780.623,0.896296
985,133.167,834.081,203.238,872.958,0.560749
986,116.979,852.707,198.085,948.051,0.519208
987,111.878,811.913,182.355,844.578,0.986556
988,154.836,808.856,254.274,893.538,0.645778
989,57.1396,770.249,108.958,826.24,0.354661
990,112.702,788.452,200.909,849.327,0.254655
991,90.1185,835.993,157.527,864.761,0.480973
992,111.173,813.021,175.963,865.635,0.550061
993,107.255,799.728,157.156,834.326,0.820372
994,145.009,837.221,210.44,899.553,0.580294
995,60.3462,809.344,118.608,871.132,0.911243
996,139.625,848.294,176.088,910.213,0.60723
997,73.1375,807.442,135.371,830.522,0.417573
998,103.303,778.625,184.853,840.295,0.893966
999,106.881,780.797,204.012,871.531,0.239801
